Id,MarketPlaceValuation,MarketPlaceOffer,MarketPlaceEGP,DirectValuation,DirectOffer,DirectEGP,GrossProfit,Type
3528854,150,0,50,225,175,50,50,Direct
3528956,125,0,35,190,155,35,35,Direct
3529103,175,15,40,275,235,40,40,Direct
3529239,200,25,35,145,110,35,35,Direct
3529256,75,0,25,85,60,25,25,Direct
3529305,200,20,35,195,160,35,35,Direct
3529356,300,85,35,180,145,35,35,Direct
3529441,225,45,60,195,135,60,60,Direct
3529541,125,0,35,260,225,35,35,Direct
3529490,100,0,60,195,135,60,60,Direct
3529756,175,15,25,80,55,25,25,Direct
3492027,100,0,35,140,105,35,35,Direct
3492160,250,60,35,190,155,35,35,Direct
3492113,125,0,20,170,150,20,20,Direct
3492214,100,0,35,150,115,35,35,Direct
3492445,275,75,35,250,215,35,35,Direct
3492964,200,25,50,200,150,50,50,Direct
3493082,25,0,35,125,90,35,35,Direct
3493031,50,0,20,180,160,20,20,Direct
3493163,250,50,35,195,160,35,35,Direct
3493499,125,0,35,105,70,35,35,Direct
3493567,225,35,60,130,70,60,60,Direct
3493781,175,15,20,180,160,20,20,Direct
3493767,350,100,50,205,155,50,50,Direct
3493882,250,55,35,150,115,35,35,Direct
3493968,175,0,35,285,250,35,35,Direct
3494035,225,40,20,160,140,20,20,Direct
3494049,200,25,50,200,150,50,50,Direct
3494235,350,105,60,190,130,60,60,Direct
3494818,200,20,35,160,125,35,35,Direct
3494653,200,30,35,170,135,35,35,Direct
3491309,125,0,50,225,175,50,50,Direct
3494836,350,100,40,240,200,40,40,Direct
3494903,175,10,50,230,180,50,50,Direct
3495171,175,10,50,250,200,50,50,Direct
3495235,175,15,35,180,145,35,35,Direct
3495253,250,45,50,200,150,50,50,Direct
3495304,325,90,150,350,200,150,150,Direct
3495789,125,0,50,205,155,50,50,Direct
3450933,175,0,25,95,70,25,25,Direct
3495907,225,35,35,130,95,35,35,Direct
3495971,375,120,50,375,325,50,50,Direct
3496040,100,0,35,170,135,35,35,Direct
3496158,400,140,50,275,225,50,50,Direct
3496439,225,30,35,140,105,35,35,Direct
3496507,200,25,50,215,165,50,50,Direct
3496490,150,0,50,225,175,50,50,Direct
3496626,250,45,35,120,85,35,35,Direct
3496707,200,15,20,180,160,20,20,Direct
3496826,150,0,35,150,115,35,35,Direct
3496958,75,0,60,145,85,60,60,Direct
3496976,300,90,35,170,135,35,35,Direct
3497057,200,30,35,245,210,35,35,Direct
3497193,50,0,40,225,185,40,40,Direct
3497494,275,55,35,160,125,35,35,Direct
3497626,375,120,40,230,190,40,40,Direct
3498094,200,30,35,185,150,35,35,Direct
3498494,75,0,35,180,145,35,35,Direct
3498715,150,0,20,160,140,20,20,Direct
3498830,50,0,35,155,120,35,35,Direct
3499065,100,0,20,170,150,20,20,Direct
3496398,75,0,50,275,225,50,50,Direct
3418303,175,10,35,205,170,35,35,Direct
3496547,175,5,50,275,225,50,50,Direct
3496583,250,60,35,255,220,35,35,Direct
3496834,325,95,35,195,160,35,35,Direct
3497000,225,50,50,235,185,50,50,Direct
3497236,200,30,35,165,130,35,35,Direct
3497183,125,0,35,190,155,35,35,Direct
3497419,150,0,50,230,180,50,50,Direct
3497383,200,10,50,225,175,50,50,Direct
3497719,200,25,50,245,195,50,50,Direct
3497821,75,0,35,105,70,35,35,Direct
3497785,75,0,50,220,170,50,50,Direct
3497836,150,0,35,155,120,35,35,Direct
3497936,200,40,50,200,150,50,50,Direct
3497970,50,0,50,250,200,50,50,Direct
3498085,375,135,50,210,160,50,50,Direct
3498321,175,0,45,150,105,45,45,Direct
3498421,200,20,35,285,250,35,35,Direct
3498406,225,45,50,200,150,50,50,Direct
3498821,125,0,20,95,75,20,20,Direct
3499057,225,45,35,165,130,35,35,Direct
3499221,175,15,35,150,115,35,35,Direct
3499308,175,10,20,95,75,20,20,Direct
3499506,300,100,60,180,120,60,60,Direct
3498991,200,25,35,175,140,35,35,Direct
3492705,125,0,20,170,150,20,20,Direct
3477916,100,0,33,113,80,33,33,Direct
3500127,200,30,20,105,85,20,20,Direct
3500444,325,105,50,210,160,50,50,Direct
3500308,250,45,50,220,170,50,50,Direct
3500729,250,50,40,235,195,40,40,Direct
3500978,125,0,35,140,105,35,35,Direct
3500944,100,0,35,250,215,35,35,Direct
3501227,175,15,35,125,90,35,35,Direct
3501380,50,0,35,135,100,35,35,Direct
3501463,150,0,20,80,60,20,20,Direct
3500993,100,0,35,155,120,35,35,Direct
3501965,125,0,20,165,145,20,20,Direct
3501999,75,0,35,135,100,35,35,Direct
3502080,50,0,60,110,50,60,60,Direct
3502350,225,50,35,235,200,35,35,Direct
3502363,300,70,40,225,185,40,40,Direct
3502716,100,0,35,275,240,35,35,Direct
3502950,50,0,20,110,90,20,20,Direct
3503065,375,155,40,285,245,40,40,Direct
3503150,175,15,20,180,160,20,20,Direct
3503299,150,0,35,150,115,35,35,Direct
3503335,125,0,25,75,50,25,25,Direct
3503352,200,25,20,175,155,20,20,Direct
3503450,200,20,35,170,135,35,35,Direct
3498319,225,35,35,180,145,35,35,Direct
3503786,175,15,50,235,185,50,50,Direct
3504035,100,0,50,230,180,50,50,Direct
3529992,225,60,35,185,150,35,35,Direct
3529990,200,20,20,85,65,20,20,Direct
3530056,100,0,35,170,135,35,35,Direct
3530092,300,85,35,190,155,35,35,Direct
3530141,200,35,20,85,65,20,20,Direct
3530256,300,85,50,375,325,50,50,Direct
3530326,175,5,50,240,190,50,50,Direct
3530426,100,0,35,110,75,35,35,Direct
3530526,100,0,35,260,225,35,35,Direct
3530577,200,30,35,190,155,35,35,Direct
3530626,100,0,20,35,15,20,20,Direct
3530775,325,90,50,215,165,50,50,Direct
3530826,200,30,35,145,110,35,35,Direct
3530875,125,0,20,70,50,20,20,Direct
3530877,150,5,20,185,165,20,20,Direct
3530911,100,0,35,100,65,35,35,Direct
3531126,200,15,35,140,105,35,35,Direct
3531177,175,5,50,265,215,50,50,Direct
3531528,250,50,35,150,115,35,35,Direct
3530975,3150,2485,800,3870,3070,800,800,Direct
3532098,75,0,50,235,185,50,50,Direct
3532647,175,15,35,150,115,35,35,Direct
3532800,75,0,20,95,75,20,20,Direct
3532983,125,0,50,225,175,50,50,Direct
3533000,1075,605,250,560,310,250,250,Direct
3533098,150,0,35,155,120,35,35,Direct
3533283,325,90,35,270,235,35,35,Direct
3533585,150,0,35,260,225,35,35,Direct
3533600,100,0,15,80,65,15,15,Direct
3533685,100,0,50,275,225,50,50,Direct
3533936,225,50,75,300,225,75,75,Direct
3534521,200,25,35,295,260,35,35,Direct
3534555,400,215,50,330,280,50,50,Direct
3534585,175,15,20,150,130,20,20,Direct
3534685,175,5,35,180,145,35,35,Direct
3534821,200,25,50,230,180,50,50,Direct
3534872,350,115,75,330,255,75,75,Direct
3534919,225,45,35,170,135,35,35,Direct
3535055,75,0,25,60,35,25,25,Direct
3535406,75,0,35,175,140,35,35,Direct
3535506,50,0,35,250,215,35,35,Direct
3535591,75,0,35,150,115,35,35,Direct
3535721,200,30,35,175,140,35,35,Direct
3536306,100,0,35,170,135,35,35,Direct
3536342,125,0,50,250,200,50,50,Direct
3536527,175,5,40,235,195,40,40,Direct
3536608,150,5,35,115,80,35,35,Direct
3536627,250,50,50,250,200,50,50,Direct
3536644,400,155,35,260,225,35,35,Direct
3537427,75,0,25,50,25,25,25,Direct
3537780,350,85,35,190,155,35,35,Direct
3537980,75,0,35,190,155,35,35,Direct
3520532,200,20,35,155,120,35,35,Direct
3538363,450,140,75,355,280,75,75,Direct
3538863,175,0,35,150,115,35,35,Direct
3539114,200,25,20,160,140,20,20,Direct
3539299,275,80,55,430,375,55,55,Direct
3539316,75,0,35,225,190,35,35,Direct
3539350,175,10,20,135,115,20,20,Direct
3539416,200,25,50,230,180,50,50,Direct
3462286,100,0,35,225,190,35,35,Direct
3479989,225,45,35,115,80,35,35,Direct
3480193,75,0,35,170,135,35,35,Direct
3480368,150,0,35,295,260,35,35,Direct
3480393,200,10,20,195,175,20,20,Direct
3480793,250,55,60,150,90,60,60,Direct
3481295,150,0,35,115,80,35,35,Direct
3481402,200,20,50,270,220,50,50,Direct
3481427,125,0,35,100,65,35,35,Direct
3481627,100,0,35,165,130,35,35,Direct
3481661,100,0,60,190,130,60,60,Direct
3481895,175,10,35,170,135,35,35,Direct
3482006,200,20,35,130,95,35,35,Direct
3482040,150,0,25,95,70,25,25,Direct
3474407,250,55,35,140,105,35,35,Direct
3482240,25,0,35,175,140,35,35,Direct
3482772,225,45,35,155,120,35,35,Direct
3460805,200,30,35,155,120,35,35,Direct
3464392,225,40,35,195,160,35,35,Direct
3483235,125,0,35,125,90,35,35,Direct
3483274,200,30,55,425,370,55,55,Direct
3483299,175,10,35,105,70,35,35,Direct
3483401,175,10,50,275,225,50,50,Direct
3483912,150,0,35,160,125,35,35,Direct
3484269,225,45,35,180,145,35,35,Direct
3484469,200,20,35,245,210,35,35,Direct
3484376,175,20,50,250,200,50,50,Direct
3484771,250,55,35,170,135,35,35,Direct
3484903,150,0,20,75,55,20,20,Direct
3485112,375,130,20,165,145,20,20,Direct
3485273,75,0,37,182,145,37,37,Direct
3485171,175,5,50,230,180,50,50,Direct
3485439,400,175,110,430,320,110,110,Direct
3485546,150,0,35,180,145,35,35,Direct
3485648,175,0,50,200,150,50,50,Direct
3485882,275,80,35,170,135,35,35,Direct
3485975,225,50,50,200,150,50,50,Direct
3486048,125,0,35,170,135,35,35,Direct
3486184,150,0,25,95,70,25,25,Direct
3486375,25,0,20,130,110,20,20,Direct
3486409,225,55,35,145,110,35,35,Direct
3486609,175,0,40,220,180,40,40,Direct
3478360,175,0,35,180,145,35,35,Direct
3486784,175,10,35,115,80,35,35,Direct
3487052,100,0,35,290,255,35,35,Direct
3487345,50,0,35,140,105,35,35,Direct
3487379,225,45,20,170,150,20,20,Direct
3487686,325,100,50,275,225,50,50,Direct
3488115,175,15,50,205,155,50,50,Direct
3488413,200,35,60,130,70,60,60,Direct
3488456,125,0,35,245,210,35,35,Direct
3501403,25,0,20,80,60,20,20,Direct
3501653,325,110,50,250,200,50,50,Direct
3501840,250,40,35,190,155,35,35,Direct
3480248,175,10,25,90,65,25,25,Direct
3502490,150,0,40,210,170,40,40,Direct
3502540,300,85,35,160,125,35,35,Direct
3502639,150,0,35,215,180,35,35,Direct
3502725,125,0,35,125,90,35,35,Direct
3502739,75,0,35,150,115,35,35,Direct
3503090,400,140,75,325,250,75,75,Direct
3503275,175,5,35,150,115,35,35,Direct
3503426,125,0,35,160,125,35,35,Direct
3502640,175,0,35,180,145,35,35,Direct
3470637,75,0,35,170,135,35,35,Direct
3465858,100,0,35,170,135,35,35,Direct
3503961,75,0,35,135,100,35,35,Direct
3504012,175,10,20,180,160,20,20,Direct
3504111,175,15,50,210,160,50,50,Direct
3504161,325,120,50,245,195,50,50,Direct
3504311,75,0,35,155,120,35,35,Direct
3504262,200,15,35,175,140,35,35,Direct
3504312,625,250,50,325,275,50,50,Direct
3504512,250,60,40,265,225,40,40,Direct
3504612,200,10,50,235,185,50,50,Direct
3504598,75,0,50,250,200,50,50,Direct
3504962,375,150,49,209,160,49,49,Direct
3505233,100,0,20,130,110,20,20,Direct
3505648,125,0,20,160,140,20,20,Direct
3505697,275,65,20,140,120,20,20,Direct
3505748,175,15,50,250,200,50,50,Direct
3506134,50,0,20,85,65,20,20,Direct
3506169,75,0,35,150,115,35,35,Direct
3506720,175,10,35,115,80,35,35,Direct
3506819,225,35,50,240,190,50,50,Direct
3507070,150,0,50,215,165,50,50,Direct
3459941,25,0,60,195,135,60,60,Direct
3505533,75,0,20,140,120,20,20,Direct
3505333,175,10,35,195,160,35,35,Direct
3491444,200,25,35,175,140,35,35,Direct
3489621,100,0,40,110,50,60,60,Direct
3507820,75,0,35,190,155,35,35,Direct
3508942,375,120,35,250,215,35,35,Direct
3509006,25,0,35,250,215,35,35,Direct
3509042,250,60,35,180,145,35,35,Direct
3509291,250,55,50,265,215,50,50,Direct
3509628,125,0,35,155,120,35,35,Direct
3510128,325,95,50,285,235,50,50,Direct
3510177,75,0,50,210,160,50,50,Direct
3504188,350,110,75,285,210,75,75,Direct
3504371,125,0,35,155,120,35,35,Direct
3504522,200,25,35,165,130,35,35,Direct
3504622,100,0,35,105,70,35,35,Direct
3505407,300,75,60,155,95,60,60,Direct
3505524,275,75,60,120,60,60,60,Direct
3505622,100,0,35,100,65,35,35,Direct
3505609,275,60,35,155,120,35,35,Direct
3505707,275,65,35,150,115,35,35,Direct
3477614,175,10,35,160,125,35,35,Direct
3506060,300,55,35,150,115,35,35,Direct
3506160,300,70,35,150,115,35,35,Direct
3506424,150,0,20,30,10,20,20,Direct
3506460,300,75,50,210,160,50,50,Direct
3507360,100,0,50,250,200,50,50,Direct
3507230,375,150,20,180,160,20,20,Direct
3507494,175,10,50,245,195,50,50,Direct
3507915,125,0,35,135,100,35,35,Direct
3507932,175,5,60,150,90,60,60,Direct
3508166,150,0,35,160,125,35,35,Direct
3508279,325,85,35,170,135,35,35,Direct
3508415,225,60,75,375,300,75,75,Direct
3508430,150,0,25,70,45,25,25,Direct
3508515,200,20,35,155,120,35,35,Direct
3508630,50,0,35,145,110,35,35,Direct
3508851,925,520,370,900,530,370,370,Direct
3509017,150,0,35,175,140,35,35,Direct
3509502,175,10,25,60,35,25,25,Direct
3509751,125,0,20,95,75,20,20,Direct
3501544,250,65,20,110,90,20,20,Direct
3510004,75,0,40,250,210,40,40,Direct
3510102,100,0,20,140,120,20,20,Direct
3510138,50,0,35,170,135,35,35,Direct
3510151,175,5,20,180,160,20,20,Direct
3509668,100,0,35,260,225,35,35,Direct
3510687,200,30,35,150,115,35,35,Direct
3510887,175,10,50,275,225,50,50,Direct
3510923,100,0,35,170,135,35,35,Direct
3511087,375,150,50,275,225,50,50,Direct
3511304,250,30,20,90,70,20,20,Direct
3511289,300,90,75,385,310,75,75,Direct
3511689,150,0,35,115,80,35,35,Direct
3511776,175,5,20,35,15,20,20,Direct
3511789,250,25,50,375,325,50,50,Direct
3511974,75,0,20,140,120,20,20,Direct
3511959,225,35,40,325,285,40,40,Direct
3512074,225,25,20,155,135,20,20,Direct
3512325,375,140,75,330,255,75,75,Direct
3512376,425,140,50,275,225,50,50,Direct
3512710,150,0,20,65,45,20,20,Direct
3512761,125,0,35,225,190,35,35,Direct
3513312,100,0,35,100,65,35,35,Direct
3513461,75,0,35,180,145,35,35,Direct
3490748,100,0,20,85,65,20,20,Direct
3513761,100,0,35,190,155,35,35,Direct
3539450,175,10,20,140,120,20,20,Direct
3539516,275,60,35,190,155,35,35,Direct
3539750,125,0,35,140,105,35,35,Direct
3539916,225,45,35,180,145,35,35,Direct
3540150,175,10,35,155,120,35,35,Direct
3540486,250,45,50,325,275,50,50,Direct
3540601,175,10,50,250,200,50,50,Direct
3540722,225,30,35,180,145,35,35,Direct
3540737,200,30,35,210,175,35,35,Direct
3532449,200,30,35,185,150,35,35,Direct
3541173,175,10,35,255,220,35,35,Direct
3541186,175,10,40,325,285,40,40,Direct
3541671,225,45,35,275,240,35,35,Direct
3541724,400,140,40,205,165,40,40,Direct
3526831,200,30,35,265,230,35,35,Direct
3541888,125,0,35,170,135,35,35,Direct
3541922,200,35,35,190,155,35,35,Direct
3542073,225,35,40,255,215,40,40,Direct
3542424,900,505,400,1085,685,400,400,Direct
3542558,100,0,35,200,165,35,35,Direct
3542560,275,65,35,180,145,35,35,Direct
3542709,250,65,20,160,140,20,20,Direct
3542860,300,75,38,218,180,38,38,Direct
3542994,175,0,35,150,115,35,35,Direct
3543309,150,5,35,140,105,35,35,Direct
3543594,175,5,50,240,190,50,50,Direct
3543760,350,120,75,365,290,75,75,Direct
3543779,125,0,35,150,115,35,35,Direct
3543994,100,0,35,125,90,35,35,Direct
3544081,325,110,75,380,305,75,75,Direct
3544079,150,0,50,225,175,50,50,Direct
3544445,175,10,50,275,225,50,50,Direct
3544515,175,5,35,160,125,35,35,Direct
3544630,100,0,35,180,145,35,35,Direct
3544732,75,0,35,125,90,35,35,Direct
3544781,75,0,25,65,40,25,25,Direct
3545266,175,10,35,180,145,35,35,Direct
3545415,225,30,35,225,190,35,35,Direct
3545566,75,0,20,65,45,20,20,Direct
3545702,125,0,20,95,75,20,20,Direct
3545768,125,0,35,175,140,35,35,Direct
3546017,225,45,35,155,120,35,35,Direct
3546002,175,15,35,210,175,35,35,Direct
3546268,250,0,35,115,80,35,35,Direct
3546304,350,135,35,195,160,35,35,Direct
3546404,200,25,50,205,155,50,50,Direct
3546451,75,0,20,75,55,20,20,Direct
3546604,125,0,35,100,65,35,35,Direct
3546587,200,20,35,185,150,35,35,Direct
3546738,250,65,35,160,125,35,35,Direct
3546802,125,0,35,155,120,35,35,Direct
3547004,75,0,50,205,155,50,50,Direct
3547438,50,0,35,125,90,35,35,Direct
3547538,175,0,20,160,140,20,20,Direct
3547640,125,0,25,95,70,25,25,Direct
3547940,125,0,50,200,150,50,50,Direct
3548289,100,0,50,205,155,50,50,Direct
3548559,150,0,35,180,145,35,35,Direct
3548774,225,35,25,90,65,25,25,Direct
3533900,75,0,20,40,20,20,20,Direct
3478176,100,0,35,150,115,35,35,Direct
3478203,275,70,50,235,185,50,50,Direct
3478269,175,5,20,80,60,20,20,Direct
3478403,75,0,50,220,170,50,50,Direct
3478512,250,60,40,250,210,40,40,Direct
3478612,300,90,50,225,175,50,50,Direct
3478712,150,0,50,330,280,50,50,Direct
3478746,100,0,50,245,195,50,50,Direct
3479048,25,0,35,155,120,35,35,Direct
3479282,200,35,35,190,155,35,35,Direct
3479441,150,5,35,110,75,35,35,Direct
3479739,200,25,35,240,205,35,35,Direct
3479839,75,0,35,150,115,35,35,Direct
3479941,325,100,50,200,150,50,50,Direct
3480118,175,25,50,225,175,50,50,Direct
3480475,225,45,20,165,145,20,20,Direct
3480484,300,80,20,150,130,20,20,Direct
3480575,275,60,35,290,255,35,35,Direct
3480977,225,25,35,225,190,35,35,Direct
3481020,125,0,35,130,95,35,35,Direct
3481377,200,30,35,195,160,35,35,Direct
3481447,100,0,35,165,130,35,35,Direct
3481513,175,20,60,195,135,60,60,Direct
3481547,225,30,100,200,100,100,100,Direct
3481613,400,155,45,390,345,45,45,Direct
3482020,75,0,35,280,245,35,35,Direct
3482090,125,0,35,125,90,35,35,Direct
3482354,300,85,35,180,145,35,35,Direct
3467316,225,25,35,180,145,35,35,Direct
3483190,225,25,50,230,180,50,50,Direct
3483349,175,0,35,145,110,35,35,Direct
3483449,150,5,50,290,240,50,50,Direct
3483519,225,40,35,175,140,35,35,Direct
3483862,175,10,35,190,155,35,35,Direct
3484462,225,45,35,190,155,35,35,Direct
3484719,125,0,35,125,90,35,35,Direct
3485121,325,85,35,175,140,35,35,Direct
3485064,325,160,50,290,240,50,50,Direct
3485098,100,0,20,45,25,20,20,Direct
3485298,200,25,35,105,70,35,35,Direct
3485521,125,0,50,220,170,50,50,Direct
3485591,200,40,20,65,45,20,20,Direct
3485764,200,0,75,310,235,75,75,Direct
3486200,325,85,35,145,110,35,35,Direct
3516034,175,0,35,255,220,35,35,Direct
3516187,150,0,35,190,155,35,35,Direct
3510737,100,0,60,195,135,60,60,Direct
3516719,250,40,50,230,180,50,50,Direct
3516889,300,80,35,185,150,35,35,Direct
3516804,200,30,50,205,155,50,50,Direct
3517106,75,0,20,80,60,20,20,Direct
3517157,250,40,20,170,150,20,20,Direct
3517221,50,0,35,180,145,35,35,Direct
3517340,200,30,35,190,155,35,35,Direct
3518042,150,0,50,260,210,50,50,Direct
3517906,100,0,25,50,25,25,25,Direct
3517957,200,30,50,240,190,50,50,Direct
3518123,225,40,35,150,115,35,35,Direct
3518259,125,0,35,265,230,35,35,Direct
3518391,200,20,33,118,85,33,33,Direct
3518510,175,5,20,35,15,20,20,Direct
3518676,300,115,35,230,195,35,35,Direct
3518808,275,85,35,190,155,35,35,Direct
3518812,175,5,50,275,225,50,50,Direct
3519042,175,20,35,160,125,35,35,Direct
3519093,400,160,35,290,255,35,35,Direct
3519510,75,0,50,260,210,50,50,Direct
3520429,250,50,50,275,225,50,50,Direct
3520565,175,15,35,180,145,35,35,Direct
3520731,225,45,20,95,75,20,20,Direct
3521399,150,0,35,285,250,35,35,Direct
3521518,200,20,20,170,150,20,20,Direct
3521986,50,0,20,75,55,20,20,Direct
3521952,75,0,35,175,140,35,35,Direct
3522118,50,0,35,100,65,35,35,Direct
3522152,100,0,20,40,20,20,20,Direct
3522237,175,5,10,20,10,10,10,Direct
3522654,175,10,20,170,150,20,20,Direct
3522752,125,0,35,260,225,35,35,Direct
3523054,300,70,50,220,170,50,50,Direct
3523156,150,5,20,170,150,20,20,Direct
3523390,350,125,35,260,225,35,35,Direct
3523692,1175,715,450,1245,795,450,450,Direct
3523790,200,25,60,135,75,60,60,Direct
3523858,375,140,35,235,200,35,35,Direct
3523990,175,0,20,180,160,20,20,Direct
3524024,275,70,40,250,210,40,40,Direct
3524156,250,50,50,235,185,50,50,Direct
3524173,300,140,50,245,195,50,50,Direct
3524224,175,10,35,150,115,35,35,Direct
3512324,200,30,40,240,200,40,40,Direct
3524326,100,0,35,170,135,35,35,Direct
3524390,300,70,55,300,245,55,55,Direct
3523427,125,0,35,150,115,35,35,Direct
3523770,200,15,20,70,50,20,20,Direct
3510866,300,65,50,275,225,50,50,Direct
3514410,175,10,20,90,70,20,20,Direct
3524072,100,0,35,260,225,35,35,Direct
3524363,200,30,35,155,120,35,35,Direct
3524572,150,0,35,190,155,35,35,Direct
3524665,200,30,50,375,325,50,50,Direct
3524806,175,10,35,140,105,35,35,Direct
3525099,150,0,35,225,190,35,35,Direct
3525242,350,120,50,235,185,50,50,Direct
3525306,250,55,35,100,65,35,35,Direct
3525506,175,15,20,85,65,20,20,Direct
3525542,100,0,20,35,15,20,20,Direct
3525065,250,45,40,265,225,40,40,Direct
3525701,200,30,35,115,80,35,35,Direct
3525999,25,0,35,190,155,35,35,Direct
3526671,100,0,35,255,220,35,35,Direct
3526878,125,0,35,185,150,35,35,Direct
3526935,475,165,75,375,300,75,75,Direct
3527380,50,0,35,120,85,35,35,Direct
3527614,175,10,35,195,160,35,35,Direct
3527637,175,0,20,125,105,20,20,Direct
3527780,250,40,35,290,255,35,35,Direct
3527873,250,65,35,250,215,35,35,Direct
3526978,375,120,40,220,180,40,40,Direct
3528316,200,35,40,355,315,40,40,Direct
3528314,125,0,50,215,165,50,50,Direct
3528643,125,0,50,230,180,50,50,Direct
3528950,300,75,50,260,210,50,50,Direct
3529579,225,15,35,150,115,35,35,Direct
